Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
30220278,03/19/2015 10:56:00 AM,03/24/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,241 EAST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,BEND,BAINBRIDGE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/24/2015 12:00:00 PM,07 BRONX,2033350042,BRONX,1017136,257587,PHONE,Unspecified,BRONX,,,,,,,,40.87362994697448,-73.88108848468907,"(40.87362994697448, -73.88108848468907)"
30213933,03/19/2015 10:01:00 AM,03/23/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11412,183-25 CAMDEN AVENUE,CAMDEN AVENUE,DUNKIRK STREET,186 STREET,,,ADDRESS,Saint Albans,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2015 12:00:00 PM,12 QUEENS,4103460071,QUEENS,1047276,195552,PHONE,Unspecified,QUEENS,,,,,,,,40.70319737874655,-73.77268859858656,"(40.70319737874655, -73.77268859858656)"
30210606,03/18/2015 03:36:00 PM,03/21/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10301,,,,,LAFAYETTE AVENUE,BRIGHTON AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/21/2015 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,958598,170850,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63558321835389,-74.09242342163107,"(40.63558321835389, -74.09242342163107)"
30211774,03/18/2015 03:23:00 PM,03/20/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,,,,,EAST 224 STREET,WHITE PLAINS ROAD,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2015 12:00:00 PM,12 BRONX,,BRONX,1022722,262502,PHONE,Unspecified,BRONX,,,,,,,,40.88709749731573,-73.86086203518099,"(40.88709749731573, -73.86086203518099)"
30208252,03/18/2015 02:43:00 PM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10021,168 EAST   73 STREET,EAST   73 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,08 MANHATTAN,1014070046,MANHATTAN,995045,220106,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77080989432739,-73.96102695454823,"(40.77080989432739, -73.96102695454823)"
30210715,03/18/2015 02:11:00 PM,04/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11208,RICHMOND STREET,RICHMOND STREET,JAMAICA AVENUE,ETNA STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/17/2015 12:00:00 PM,05 BROOKLYN,,BROOKLYN,1018172,189477,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68668236189849,-73.87768632864577,"(40.68668236189849, -73.87768632864577)"
30211714,03/18/2015 01:43:00 PM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,,,,,BRONX BOULEVARD,EAST 229 STREET,INTERSECTION,BRONX,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/19/2015 12:00:00 PM,12 BRONX,,BRONX,1022200,264229,PHONE,Unspecified,BRONX,,,,,,,,40.89183982213997,-73.86274011210642,"(40.89183982213997, -73.86274011210642)"
30207190,03/18/2015 12:43:00 PM,04/15/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,560 RIVERDALE AVENUE,RIVERDALE AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/15/2015 12:00:00 PM,05 BROOKLYN,3038380035,BROOKLYN,1013319,180836,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66298204795365,-73.89522220032191,"(40.66298204795365, -73.89522220032191)"
30206011,03/18/2015 11:57:00 AM,03/23/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11385,1719 CORNELIA STREET,CORNELIA STREET,MYRTLE AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2015 12:00:00 PM,05 QUEENS,4034610050,QUEENS,1010474,194458,ONLINE,Unspecified,QUEENS,,,,,,,,40.70038020176999,-73.90542384471571,"(40.70038020176999, -73.90542384471571)"
30211775,03/18/2015 11:41:00 AM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10465,3135 COUNTRY CLUB ROAD,COUNTRY CLUB ROAD,KEARNEY AVENUE,ROBERTSON PLACE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,10 BRONX,2054110127,BRONX,1032853,246276,PHONE,Unspecified,BRONX,,,,,,,,40.84251215227546,-73.82433999222908,"(40.84251215227546, -73.82433999222908)"
30210147,03/18/2015 10:21:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11365,,,,,174 STREET,BOOTH MEMORIAL AVENUE,INTERSECTION,Fresh Meadows,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,11 QUEENS,,QUEENS,1040878,209563,ONLINE,Unspecified,QUEENS,,,,,,,,40.741697337765395,-73.79564583654577,"(40.741697337765395, -73.79564583654577)"
30206043,03/18/2015 09:47:00 AM,03/20/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,,,,,NEREID AVENUE,MONTICELLO AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2015 12:00:00 PM,12 BRONX,,BRONX,1028013,267288,PHONE,Unspecified,BRONX,,,,,,,,40.90020887342447,-73.84169534519515,"(40.90020887342447, -73.84169534519515)"
30204869,03/18/2015 09:17:00 AM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10453,51 EAST CLIFFORD PLACE,EAST CLIFFORD PLACE,TOWNSEND AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,05 BRONX,2028490050,BRONX,1008566,247567,PHONE,Unspecified,BRONX,,,,,,,,40.84615584368922,-73.91211282083013,"(40.84615584368922, -73.91211282083013)"
30211723,03/18/2015 08:21:00 AM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10458,266 EAST  202 STREET,EAST  202 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,07 BRONX,2033070024,BRONX,1016251,257239,PHONE,Unspecified,BRONX,,,,,,,,40.87267804771863,-73.88429018841066,"(40.87267804771863, -73.88429018841066)"
30209080,03/18/2015 07:54:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11355,144-45 BARCLAY AVENUE,BARCLAY AVENUE,PARSONS BOULEVARD,147 STREET,,,ADDRESS,Flushing,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,07 QUEENS,4050500066,QUEENS,1034240,216264,PHONE,Unspecified,QUEENS,,,,,,,,40.76012986352259,-73.81955058236605,"(40.76012986352259, -73.81955058236605)"
30211713,03/18/2015 07:52:00 AM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10468,,,,,EAST 196 STREET,GRAND CONCOURSE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,07 BRONX,,BRONX,1013844,255488,PHONE,Unspecified,BRONX,,,,,,,,40.86788049013062,-73.8930011884041,"(40.86788049013062, -73.8930011884041)"
30207877,03/18/2015 02:31:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,,,,,,BOYNTON AVENUE,BRUCKNER BOULEVARD,INTERSECTION,,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,09 BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,,,,,,,
30202683,03/17/2015 07:08:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11374,,,,,BOOTH STREET,63 DRIVE,INTERSECTION,Rego Park,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,06 QUEENS,,QUEENS,1022149,204776,ONLINE,Unspecified,QUEENS,,,,,,,,40.72865831260052,-73.86326023956391,"(40.72865831260052, -73.86326023956391)"
30199258,03/17/2015 07:03:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10009,930 EAST    4 WALK,EAST    4 WALK,DEAD END,FDR DRIVE EXIT 5 SOUTHBOUND,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,03 MANHATTAN,1003560001,MANHATTAN,990757,201846,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72069497106423,-73.97652552953349,"(40.72069497106423, -73.97652552953349)"
30195626,03/17/2015 06:53:00 PM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11208,324 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,RICHMOND STREET,CHESTNUT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,05 BROOKLYN,3041270127,BROOKLYN,1018448,188651,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68441412093203,-73.8766953400726,"(40.68441412093203, -73.8766953400726)"
30201527,03/17/2015 04:35:00 PM,03/19/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,129 JAMAICA AVENUE,JAMAICA AVENUE,VERMONT STREET,ARLINGTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/19/2015 12:00:00 PM,05 BROOKLYN,3034870030,BROOKLYN,1013251,186704,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67908860603444,-73.89544205660484,"(40.67908860603444, -73.89544205660484)"
30195632,03/17/2015 03:51:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10461,1601 OVERING STREET,OVERING STREET,ST RAYMONDS AVENUE,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,10 BRONX,2040000065,BRONX,1026616,245988,PHONE,Unspecified,BRONX,,,,,,,,40.8417538034657,-73.84688340522787,"(40.8417538034657, -73.84688340522787)"
30201567,03/17/2015 03:27:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10011,65 WEST   13 STREET,WEST   13 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,02 MANHATTAN,1005777502,MANHATTAN,985339,207474,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7361447837493,-73.9960704432921,"(40.7361447837493, -73.9960704432921)"
30196791,03/17/2015 02:28:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11691,27-01 BAYSWATER AVENUE,BAYSWATER AVENUE,BAY 27 STREET,BAY 28 STREET,,,ADDRESS,Far Rockaway,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,14 QUEENS,4157210016,QUEENS,1049282,160457,PHONE,Unspecified,QUEENS,,,,,,,,40.606855119052405,-73.7657921553104,"(40.606855119052405, -73.7657921553104)"
30197944,03/17/2015 02:23:00 PM,03/20/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11210,,,,,EAST 31 STREET,FARRAGUT ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2015 12:00:00 PM,17 BROOKLYN,,BROOKLYN,998948,171113,PHONE,Unspecified,BROOKLYN,,,,,,,,40.636330046951755,-73.94704294071481,"(40.636330046951755, -73.94704294071481)"
30195611,03/17/2015 02:15:00 PM,04/03/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11207,,,,,ATLANTIC AVENUE,ALABAMA AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/03/2015 12:00:00 PM,05 BROOKLYN,,BROOKLYN,1012065,185433,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67560380659724,-73.89972321033629,"(40.67560380659724, -73.89972321033629)"
30200229,03/17/2015 01:41:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10465,,,,,SCHURZ AVENUE,EAST TREMONT AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,10 BRONX,,BRONX,1035490,236104,PHONE,Unspecified,BRONX,,,,,,,,40.81457807453344,-73.81488711569541,"(40.81457807453344, -73.81488711569541)"
30199112,03/17/2015 12:45:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10021,332 EAST   76 STREET,EAST   76 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,08 MANHATTAN,1014500043,MANHATTAN,996552,220177,PHONE,Unspecified,MANHATTAN,,,,,,,,40.771002802037145,-73.95558612332778,"(40.771002802037145, -73.95558612332778)"
30201528,03/17/2015 12:13:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10462,,,,,COLDEN AVENUE,NEILL AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,11 BRONX,,BRONX,1023169,249711,PHONE,Unspecified,BRONX,,,,,,,,40.851988193974194,-73.85931970923941,"(40.851988193974194, -73.85931970923941)"
30196776,03/17/2015 12:10:00 PM,03/25/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11373,41-29 ELBERTSON STREET,ELBERTSON STREET,ELMHURST AVENUE,WHITNEY AVENUE,,,ADDRESS,Elmhurst,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/25/2015 12:00:00 PM,04 QUEENS,4015530047,QUEENS,1018464,211305,PHONE,Unspecified,QUEENS,,,,,,,,40.74659380479746,-73.8765225118222,"(40.74659380479746, -73.8765225118222)"
30199190,03/17/2015 11:04:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10461,3120 WILKINSON AVENUE,WILKINSON AVENUE,WESTCHESTER AVENUE,BRUCKNER BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,10 BRONX,2042380027,BRONX,1031673,249604,PHONE,Unspecified,BRONX,,,,,,,,40.85165293060271,-73.82858117650478,"(40.85165293060271, -73.82858117650478)"
30201455,03/17/2015 10:58:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10473,2006 HOMER AVENUE,HOMER AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,09 BRONX,2036070027,BRONX,1024600,238460,PHONE,Unspecified,BRONX,,,,,,,,40.82110107583848,-73.85421477487216,"(40.82110107583848, -73.85421477487216)"
30196777,03/17/2015 10:55:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10466,4064 BRONX BOULEVARD,BRONX BOULEVARD,EAST 228 STREET,EAST 229 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,12 BRONX,2048220013,BRONX,1022150,264035,PHONE,Unspecified,BRONX,,,,,,,,40.8913075690776,-73.86292205289855,"(40.8913075690776, -73.86292205289855)"
30202684,03/17/2015 10:12:00 AM,04/14/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11214,157 BAY   53 STREET,BAY   53 STREET,CROPSEY AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/14/2015 12:00:00 PM,13 BROOKLYN,3069470500,BROOKLYN,987697,151614,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58282082033066,-73.98759037163308,"(40.58282082033066, -73.98759037163308)"
30195621,03/17/2015 08:45:00 AM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10470,834 PENFIELD STREET,PENFIELD STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,12 BRONX,2051180046,BRONX,1026681,268744,PHONE,Unspecified,BRONX,,,,,,,,40.90421162492331,-73.8465043727862,"(40.90421162492331, -73.8465043727862)"
30196771,03/17/2015 07:18:00 AM,03/23/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11234,1238 EAST   73 STREET,EAST   73 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2015 12:00:00 PM,18 BROOKLYN,3083590054,BROOKLYN,1008425,167531,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62647742366141,-73.91291005247761,"(40.62647742366141, -73.91291005247761)"
30202534,03/16/2015 11:25:00 PM,03/20/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11225,,,,,WINTHROP STREET,FLATBUSH AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2015 12:00:00 PM,09 BROOKLYN,,BROOKLYN,995328,178454,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65648477129687,-73.96007378372889,"(40.65648477129687, -73.96007378372889)"
30202141,03/16/2015 09:31:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11385,,,,,JEFFERSON AVENUE,CYPRESS AVENUE,INTERSECTION,Ridgewood,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,05 QUEENS,,QUEENS,1010455,194210,PHONE,Unspecified,QUEENS,,,,,,,,40.69969955640519,-73.90549333260816,"(40.69969955640519, -73.90549333260816)"
30196772,03/16/2015 08:04:00 PM,03/20/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11226,,,,,ST PAUL PLACE,CHURCH AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/20/2015 12:00:00 PM,14 BROOKLYN,,BROOKLYN,994743,176014,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64978821659282,-73.96218597797335,"(40.64978821659282, -73.96218597797335)"
30198659,03/16/2015 07:44:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10310,,,,,EGBERT AVENUE,KAREN COURT,INTERSECTION,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,01 STATEN ISLAND,,STATEN ISLAND,948175,166854,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62457873635225,-74.12995578558325,"(40.62457873635225, -74.12995578558325)"
30202631,03/16/2015 07:00:00 PM,03/23/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10065,,,,,EAST 62 STREET,1 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2015 12:00:00 PM,08 MANHATTAN,,MANHATTAN,995165,216709,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76148586203035,-73.96059923654227,"(40.76148586203035, -73.96059923654227)"
30193898,03/16/2015 06:53:00 PM,03/16/2015 06:53:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10075,406 EAST   80 STREET,EAST   80 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/16/2015 06:53:00 PM,08 MANHATTAN,1015590005,MANHATTAN,997700,220794,PHONE,Unspecified,MANHATTAN,,,,,,,,40.772694633508806,-73.95144026805731,"(40.772694633508806, -73.95144026805731)"
30196293,03/16/2015 05:26:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11221,42 WEIRFIELD STREET,WEIRFIELD STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,04 BROOKLYN,3034010025,BROOKLYN,1007796,189590,PHONE,Unspecified,BROOKLYN,,,,,,,,40.687026205765456,-73.91509898969265,"(40.687026205765456, -73.91509898969265)"
30195633,03/16/2015 04:30:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11356,,,,,23 AVENUE,124 STREET,INTERSECTION,College Point,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,07 QUEENS,,QUEENS,1027374,222982,ONLINE,Unspecified,QUEENS,,,,,,,,40.77860515222441,-73.84429169134125,"(40.77860515222441, -73.84429169134125)"
30195627,03/16/2015 03:43:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11213,,,,,ST JOHNS PLACE,SCHENECTADY AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,08 BROOKLYN,,BROOKLYN,1002635,183650,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67073448048344,-73.93372446674998,"(40.67073448048344, -73.93372446674998)"
30199743,03/16/2015 03:36:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10307,7030 HYLAN BOULEVARD,HYLAN BOULEVARD,JOLINE AVENUE,SPRAGUE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,03 STATEN ISLAND,5078260258,STATEN ISLAND,918237,123599,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.50568010485515,-74.23738110815881,"(40.50568010485515, -74.23738110815881)"
30197422,03/16/2015 03:07:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10467,,,,,HULL AVENUE,EAST 207 STREET,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,07 BRONX,,BRONX,1018655,258181,PHONE,Unspecified,BRONX,,,,,,,,40.875254502207085,-73.87559293433398,"(40.875254502207085, -73.87559293433398)"
30197418,03/16/2015 02:12:00 PM,03/17/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10468,104 EAST  196 STREET,EAST  196 STREET,CRESTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/17/2015 12:00:00 PM,07 BRONX,2033140039,BRONX,1013571,255641,ONLINE,Unspecified,BRONX,,,,,,,,40.86830133925231,-73.89398756518766,"(40.86830133925231, -73.89398756518766)"
30195616,03/16/2015 02:00:00 PM,03/23/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11232,,,,,42 STREET,8 AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/23/2015 12:00:00 PM,07 BROOKLYN,,BROOKLYN,984514,174485,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6455976549424,-73.99904867297043,"(40.6455976549424, -73.99904867297043)"
30201536,03/16/2015 01:10:00 PM,03/18/2015 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10462,,,,,BARNES AVENUE,PELHAM PARKWAY,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/18/2015 12:00:00 PM,11 BRONX,,BRONX,1021927,251432,PHONE,Unspecified,BRONX,,,,,,,,40.856717207808344,-73.8637994797717,"(40.856717207808344, -73.8637994797717)"
